record_num,date,month,day,year,barangay,location,latitude,longitude,flood_depth,weather_disturbance,remarks,time_reported,time_subsided
357,2025-09-08,9.0,8.0,2025,,357 Opong 025 1,14.474896061573808,,waist,,,,
358,2025-09-08,9.0,8.0,2025,,358 Opong 025 1,14.481873427205677,,gutter,,,,
359,2025-09-08,9.0,8.0,2025,,359 Opong 025,14.47010227172084,,knee,,,,
363,2025-09-08,9.0,8.0,2025,,363 Opong 025,14.482945749781626,,gutter,,,,
364,2025-09-08,9.0,8.0,2025,,364 Opong 025,14.49255795940442,,gutter,,,,
366,2025-09-08,9.0,8.0,2025,,366 Opong 025 1,14.496956942857365,,knee,,,,
370,2025-09-08,9.0,8.0,2025,,370 Opong 025 1,14.492684755208328,,gutter,,,,
371,2025-09-08,9.0,8.0,2025,,371 (Nortbound) Opong 025 1,14.479556620675234,,gutter,,,,
373,2025-09-08,9.0,8.0,2025,,373 Opong 025 1,14.474896061573808,,gutter,,,,
361,2025-09-19,9.0,19.0,2025,,"361 26, 2025 Level Monsoon of 1333H, 1",14.468809635724792,,gutter,Monsoon,,,
368,2025-09-19,9.0,19.0,2025,,368 enchanced 26,14.492863350749726,,gutter,,,,
377,2025-09-19,9.0,19.0,2025,,377 Opong 025 1,14.496956942857365,,knee,,,,
331,2025-09-29,9.0,29.0,2025,,331 ) °C 025 1,14.461084936317045,,knee,,,,
333,2025-09-29,9.0,29.0,2025,,333 ) °C 025 1,14.478585115329807,,knee,,,,
334,2025-09-29,9.0,29.0,2025,,334 °C 025 1,14.474896061573808,,waist,,,,
335,2025-09-29,9.0,29.0,2025,,335 °C 025 1,14.468809635724792,,knee,,,,
336,2025-09-29,9.0,29.0,2025,,336 °C 025 1,14.48112178,,knee,,,,
337,2025-09-29,9.0,29.0,2025,,337 (Nortbound) °C 025 1,14.479556620675234,,knee,,,,
338,2025-09-29,9.0,29.0,2025,,338 ) °C 025 1,14.479556620675234,,knee,,,,
339,2025-09-29,9.0,29.0,2025,,339 ) °C 025 1,14.478580473257095,,knee,,,,
340,2025-09-29,9.0,29.0,2025,,340 Ave. °C 025 1,14.475814931247912,,waist,,,,
343,2025-09-29,9.0,29.0,2025,,343 ) °C 025 1,14.4847012675427,,knee,,,,
344,2025-09-29,9.0,29.0,2025,,344 °C 025 1,14.47517951255734,,gutter,,,,
345,2025-09-29,9.0,29.0,2025,,345 °C 025,14.479410046415996,,gutter,,,,
347,2025-09-29,9.0,29.0,2025,,347 °C 025 1,14.489049506470783,,gutter,,,,
348,2025-09-29,9.0,29.0,2025,,348 ) °C 025,14.481985232429098,,gutter,,,,
349,2025-09-29,9.0,29.0,2025,,349 ) °C 025,14.481859278606118,,gutter,,,,
351,2025-09-29,9.0,29.0,2025,,351 Nando 025 1,14.468809635724792,,gutter,,,,
381,2025-10-03,10.0,3.0,2025,,381 23 °C - 32 °C 5 Monitor,14.470829242099052,,gutter,,,,
382,2025-10-06,10.0,6.0,2025,,382 24 °C - 32 °C 5 Monitor,14.471341783668255,,gutter,,,,
383,2025-10-08,10.0,8.0,2025,,383 25 °C - 32 °C 06 Monitor,14.474439794254856,,gutter,,,,
385,2025-10-19,10.0,19.0,2025,,385 27 °C - 32 °C 5 Monitor 1,14.492684755208328,,,,,,
367,,,,2025,,367 Opong 025 1,14.496956942857365,,knee,,,,
372,,,,2025,,372 Ave. Opong 025 1,14.475814931247912,,gutter,,,,
375,,,,2025,,375 enchanced 26 1,14.468809635724792,,knee,,,,
378,,,,2025,,378 Opong 025 1,14.47517951255734,,gutter,,,,
379,,,,2025,,379 Opong 025 1,14.47517951255734,,gutter,,,,
